id,lfc.BirthModeCSR,lfc.BirthModeVF,lfc.SexM,se.BirthModeCSR,se.BirthModeVF,se.SexM,W.BirthModeCSR,W.BirthModeVF,W.SexM,p_val.BirthModeCSR,p_val.BirthModeVF,p_val.SexM,q_val.BirthModeCSR,q_val.BirthModeVF,q_val.SexM,diff_abn.BirthModeCSR,diff_abn.BirthModeVF,diff_abn.SexM,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
c3342d2a9a35fb23f494d299efedfcb9,-0.234065513940862,-0.115418583977508,-0.133206325229363,0.147924408373126,0.241304661710359,0.188678304514355,-1.58233192557683,-0.478310626738105,-0.70599704386907,0.113573816213789,0.632429133935217,0.480189975809941,0.478199497156953,0.865250241990443,0.807749425785495,FALSE,FALSE,FALSE,k_d__Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Enterobacterales,f_Enterobacteriaceae,g_Escherichia-Shigella,s_,asv_123,Genus
7c60bd2ffe3eed870549edc57875acf8,-0.261435261518728,-0.428844493639821,0.322793865460931,0.374300060817695,0.36189034479415,0.314641908523763,-0.698464384289964,-1.18501225525582,1.0259086813178,0.484886823776478,0.236012601439806,0.304934630219402,0.854324403796652,0.803788495461113,0.647880380582203,FALSE,FALSE,FALSE,k_d__Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Sutterellaceae,g_Parasutterella,s_uncultured_organism,asv_142,Genus
94e1ce4bbbed8aed7c95d0a0b492b4e9,0.0497487186857037,-0.0426075079619313,0.0527271178774655,0.171757733585097,0.164911506345818,0.145328797844918,0.289644708551395,-0.258365889112574,0.362812592269092,0.772088059911674,0.796124539631952,0.716744884658443,0.956752212945145,0.922253656910928,0.956627733811678,FALSE,FALSE,FALSE,k_d__Bacteria,p_Deferribacterota,c_Deferribacteres,o_Deferribacterales,f_Deferribacteraceae,g_Mucispirillum,s_,asv_180,Genus
428a6b3af0339c2456190db998ea95aa,-0.12754490256023,0.072281217796292,-0.221925477063094,0.115425190270596,0.116082211960591,0.0916329767537647,-1.10500058315885,0.622672643598752,-2.42189531460328,0.269159336440812,0.533499663262815,0.0154397976472544,0.628115724456953,0.865250241990443,0.145995858168981,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Christensenellaceae_R-7_group,s_unidentified,asv_209,Genus
d8f099d313df42c4bd55367dfcba5b1e,-1.25042596700536,-0.227809457272541,0.677308697952898,0.458646550741783,0.476668234367785,0.389929567031309,-2.72633897493181,-0.477920366509611,1.73700266719839,0.00640411917649151,0.632706884982071,0.0823867000829204,0.078984136510062,0.865250241990443,0.35061922289298,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,Genus
82d35bf6c80d4316579bdbd8f8384ec8,-0.227058664857806,-0.174778673285627,0.0721449253497196,0.132009720123543,0.12531015740452,0.101474027282004,-1.72001474319701,-1.39476860380452,0.710969371001934,0.0854297616873626,0.163085629436016,0.4771032161925,0.45155731177606,0.675623976368022,0.807749425785495,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_uncultured,s_uncultured_bacterium,asv_291,Genus
afaed5b814af8fdf712ee3a2f6e146ea,0.0173337674613765,-0.0151031597124432,-0.0210347753495573,0.159484308244222,0.158184872915517,0.131825699168254,0.108686350727577,-0.095477901483724,-0.159565058120494,0.913451268258007,0.923935242123366,0.873223705819097,0.959828438190614,0.944892808033378,0.985332607028132,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Candidatus_Arthromitus,s_uncultured_bacterium,asv_298,Genus
c8332928d52ce20e6d1f8dc65a5501e1,0.372155186573262,0.229782990257925,-0.416319054022044,0.228111017194602,0.199677296864661,0.169819407539564,1.63146520124355,1.15077173953166,-2.45153990379488,0.102792196798202,0.24982615399467,0.0142246413641649,0.475413910191683,0.803788495461113,0.145995858168981,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_314,Genus
6c6dc0a7cd6856d4d841ce4192a2a325,-0.268653240809184,-0.0738973353772459,0.0552948453641112,0.281522630629995,0.28286359153781,0.24213366845513,-0.954286482077794,-0.261247249868734,0.228364959391667,0.339938648728346,0.79390184276099,0.819362528104126,0.662469658196146,0.922253656910928,0.985332607028132,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_360,Genus
c6fda4b9a67c5c303ab4f2116a1197e6,0.12181658097004,-0.0739556949630522,0.00624488757601378,0.129248829136076,0.116795014174687,0.106111896342769,0.942496591917203,-0.633209349608355,0.0588519081389438,0.345938455172634,0.526596940967606,0.953070063358821,0.662469658196146,0.865250241990443,0.985332607028132,FALSE,FALSE,FALSE,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_[Eubacterium]_nodatum_group,s_uncultured_organism,asv_374,Genus
